name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Wilfried Zaha,MID,Crystal Palace,3,0,0,7,1,28.3,154,13,0,0,4,9.8,2021-08-21T14:00:00Z,90,3,0,0,0,0,2,0,484350,0,0,2,3,-23784,43168,66952,70,TRUE,0,2
Tom Davies,MID,Everton,0,0,0,0,0,0,176,14,0,0,0,0,2021-08-21T14:00:00Z,0,10,0,0,0,0,2,0,6939,2,2,0,0,-636,555,1191,50,FALSE,0,2
Alex Iwobi,MID,Everton,3,0,0,12,0,28.9,174,14,2,0,4.4,10.6,2021-08-21T14:00:00Z,74,10,0,0,0,0,2,0,18620,2,2,4,2,390,2678,2288,60,FALSE,0,2
Ozan Tufan,MID,Watford,1,0,0,0,0,0,557,12,0,0,0,0,2021-08-21T16:30:00Z,0,4,0,0,0,0,2,0,157,0,2,0,0,63,76,13,50,FALSE,0,2
Todd Cantwell,MID,Norwich,0,0,0,8,0,4.8,325,16,5,0,1.1,6.6,2021-08-21T14:00:00Z,90,12,0,0,0,0,2,0,52257,0,5,0,2,-1991,5813,7804,55,FALSE,0,2
Jarrod Bowen,MID,West Ham,2,0,0,12,0,78.9,420,20,1,0,10.6,20.8,2021-08-23T19:00:00Z,90,9,0,0,0,0,2,0,106137,1,4,6,2,-13148,6136,19284,65,TRUE,0,2
Willian Borges Da Silva,MID,Arsenal,0,0,0,0,0,0,3,18,0,0,0,0,2021-08-22T15:30:00Z,0,6,0,0,0,0,2,0,18418,2,0,0,0,-7245,710,7955,64,TRUE,0,2
Francisco Machado Mota de Castro Trincão,MID,Wolves,1.5,0,0,10,0,28.7,461,17,1,0,10.9,19.4,2021-08-22T13:00:00Z,83,17,0,0,0,0,2,0,30129,1,0,61,2,-4663,1389,6052,60,TRUE,0,2
Manuel Lanzini,MID,West Ham,0,0,0,0,0,0,416,20,0,0,0,0,2021-08-23T19:00:00Z,0,9,0,0,0,0,2,0,8902,1,4,0,0,-2168,659,2827,59,TRUE,0,2
Moussa Sissoko,MID,Spurs,0.5,0,0,0,0,0,354,17,0,0,0,0,2021-08-22T13:00:00Z,0,20,0,0,0,0,2,0,110238,1,0,0,0,-3696,11484,15180,45,FALSE,0,2
Luka Milivojevic,MID,Crystal Palace,0,0,0,0,0,0,152,13,0,0,0,0,2021-08-21T14:00:00Z,0,3,0,0,0,0,2,0,5607,0,0,0,0,-3491,36,3527,54,TRUE,0,2
Ruben Loftus-Cheek,MID,Chelsea,0,0,0,0,0,0,132,18,0,0,0,0,2021-08-22T15:30:00Z,0,1,0,0,0,0,2,0,6439,2,0,0,0,-1646,111,1757,55,FALSE,0,2
Eberechi Eze,MID,Crystal Palace,0,0,0,0,0,0,160,13,0,0,0,0,2021-08-21T14:00:00Z,0,3,0,0,0,0,2,0,3006,0,0,0,0,-800,196,996,60,TRUE,0,2
Joseph Hungbo,MID,Watford,0,0,0,0,0,0,402,12,0,0,0,0,2021-08-21T16:30:00Z,0,4,0,0,0,0,2,0,3062,0,2,0,0,-570,113,683,45,FALSE,0,2
Dale Stephens,MID,Burnley,0,0,0,0,0,0,102,15,0,0,0,0,2021-08-21T11:30:00Z,0,11,0,0,0,0,2,0,1615,0,2,0,0,-204,232,436,45,FALSE,0,2
James Rodríguez,MID,Everton,0,0,0,0,0,0,166,14,0,0,0,0,2021-08-21T14:00:00Z,0,10,0,0,0,0,2,0,86487,2,2,0,0,-51930,313,52243,70,FALSE,0,2
Raphael Dias Belloli,MID,Leeds,4,0,0,18,0,24.3,196,14,2,1,11.2,41.2,2021-08-21T14:00:00Z,90,8,0,0,0,0,2,0,1196087,2,2,46,7,-94295,51870,146165,65,TRUE,0,2
Rúben Diogo da Silva Neves,MID,Wolves,1.5,0,0,22,0,73.4,436,17,1,0,13.1,33.2,2021-08-22T13:00:00Z,90,17,0,0,0,0,2,0,106895,1,0,24,2,-10526,3982,14508,55,TRUE,0,2
Mateo Kovacic,MID,Chelsea,4.5,0,0,8,1,14.8,125,18,0,0,2.2,2.4,2021-08-22T15:30:00Z,71,1,0,0,0,0,2,0,64591,2,0,5,3,22379,31068,8689,50,FALSE,0,2
Conor Gallagher,MID,Crystal Palace,2,0,0,6,1,15.7,144,13,0,0,5.4,13,2021-08-21T14:00:00Z,90,3,0,0,0,0,2,0,3592,0,0,25,3,295,633,338,55,TRUE,0,2
Crysencio Summerville,MID,Leeds,0,0,0,0,0,0,551,14,0,0,0,0,2021-08-21T14:00:00Z,0,8,0,0,0,0,2,0,992,2,2,0,0,363,514,151,45,TRUE,0,2
Harry Winks,MID,Spurs,1,0,0,3,0,0,366,17,0,0,0.2,2,2021-08-22T13:00:00Z,1,20,0,0,0,0,2,0,85719,1,0,0,1,-2460,8925,11385,45,FALSE,0,2
Davy Pröpper,MID,Brighton,0,0,0,0,0,0,57,12,0,0,0,0,2021-08-21T16:30:00Z,0,18,0,0,0,0,2,0,74,0,2,0,0,-31,0,31,45,TRUE,0,2
Dan Gosling,MID,Watford,0,0,0,0,0,0,378,12,0,0,0,0,2021-08-21T16:30:00Z,0,4,0,0,0,0,2,0,4669,0,2,0,0,-766,109,875,50,FALSE,0,2
Saïd Benrahma,MID,West Ham,12,1,2,43,0,30.5,419,20,1,1,11.7,56.8,2021-08-23T19:00:00Z,87,9,0,0,0,0,2,0,862296,1,4,30,12,289629,322832,33203,61,TRUE,0,2
Demarai Gray,MID,Everton,5.5,0,2,27,0,16.5,484,14,2,1,8.5,43.8,2021-08-21T14:00:00Z,82,10,0,0,0,0,2,0,30399,2,2,25,9,-827,3264,4091,55,FALSE,0,2
Philip Zinckernagel,MID,Watford,0,0,0,0,0,0,392,12,0,0,0,0,2021-08-21T16:30:00Z,0,4,0,0,0,0,2,0,492,0,2,0,0,-236,0,236,55,FALSE,0,2
Douglas Luiz Soares de Paulo,MID,Aston Villa,1.1,0,0,9,1,1,50,11,0,0,0.4,2,2021-08-21T14:00:00Z,88,14,0,0,0,0,2,0,58428,0,2,1,2,-13748,832,14580,45,TRUE,1,2
Sergi Canós,MID,Brentford,6.5,0,0,8,1,22.8,81,13,0,0,4,15.4,2021-08-21T14:00:00Z,90,7,0,0,0,0,2,0,221559,0,0,2,3,127874,149870,21996,55,FALSE,0,2
Przemyslaw Placheta,MID,Norwich,0,0,0,0,0,0,328,16,0,0,0,0,2021-08-21T14:00:00Z,0,12,0,0,0,0,2,0,1023,0,5,0,0,-522,28,550,50,FALSE,0,2
Stuart Armstrong,MID,Southampton,-0.5,0,0,0,0,0,339,19,0,0,0,0,2021-08-22T13:00:00Z,0,13,0,0,0,0,2,0,25259,1,1,0,0,-5755,1145,6900,59,TRUE,0,2
Ismaila Sarr,MID,Watford,5,0,0,10,0,28.8,399,12,2,0,4.4,8.2,2021-08-21T16:30:00Z,90,4,0,0,0,0,2,0,417607,0,2,7,2,137978,164188,26210,60,FALSE,0,2
Owen Otasowie,MID,Wolves,-0.5,0,0,0,0,0,442,17,0,0,0,0,2021-08-22T13:00:00Z,0,17,0,0,0,0,2,0,20600,1,0,0,0,-1970,928,2898,45,TRUE,0,2
Gylfi Sigurdsson,MID,Everton,0,0,0,0,0,0,164,14,0,0,0,0,2021-08-21T14:00:00Z,0,10,0,0,0,0,2,0,120059,2,2,0,0,-32196,2436,34632,70,FALSE,0,2
Mattéo Guendouzi,MID,Arsenal,0,0,0,0,0,0,25,18,0,0,0,0,2021-08-22T15:30:00Z,0,6,0,0,0,0,2,0,169,2,0,0,0,-50,0,50,45,TRUE,0,2
Shandon Baptiste,MID,Brentford,-0.1,0,0,0,0,0,499,13,0,0,0,0,2021-08-21T14:00:00Z,0,7,0,0,0,0,2,0,2734,0,0,0,0,-607,203,810,50,FALSE,0,2
Conor Coventry,MID,West Ham,0,0,0,0,0,0,522,20,0,0,0,0,2021-08-23T19:00:00Z,0,9,0,0,0,0,2,0,8150,1,4,0,0,-267,773,1040,45,TRUE,0,2
Oriol Romeu Vidal,MID,Southampton,1.5,0,0,8,0,2,335,19,1,0,2.4,22.2,2021-08-22T13:00:00Z,90,13,0,0,0,0,2,0,41948,1,1,0,2,81,3802,3721,45,TRUE,0,2
Christian Pulisic,MID,Chelsea,0,0,0,0,0,0,137,18,0,0,0,0,2021-08-22T15:30:00Z,0,1,0,0,0,0,2,0,128772,2,0,0,0,-3818,30619,34437,80,FALSE,0,2
Tom Cleverley,MID,Watford,3,0,0,11,0,5.4,381,12,2,0,5.6,15.2,2021-08-21T16:30:00Z,90,4,0,0,0,0,2,0,15650,0,2,35,2,4095,6066,1971,50,FALSE,0,2
Pedro Lomba Neto,MID,Wolves,0,0,0,0,0,0,441,17,0,0,0,0,2021-08-22T13:00:00Z,0,17,0,0,0,0,2,0,2448,1,0,0,0,-681,118,799,65,TRUE,0,2
Scott McTominay,MID,Man Utd,2,0,0,2,0,0.3,285,19,0,0,1,1.4,2021-08-22T13:00:00Z,14,16,0,0,0,0,2,0,42982,1,1,8,1,-2027,5027,7054,55,FALSE,0,2
Taylor Richards,MID,Brighton,0.5,0,0,0,0,0,537,12,0,0,0,0,2021-08-21T16:30:00Z,0,18,0,0,0,0,2,0,751,0,2,0,0,183,245,62,45,TRUE,0,2
Kalvin Phillips,MID,Leeds,1,0,0,13,0,28.8,191,14,2,0,5,13,2021-08-21T14:00:00Z,90,8,0,0,0,0,2,0,169560,2,2,8,2,-14752,10964,25716,50,TRUE,0,2
Oliver Skipp,MID,Spurs,3,0,0,8,1,1.5,373,17,0,0,0.8,6.2,2021-08-22T13:00:00Z,90,20,0,0,0,0,2,0,58231,1,0,0,2,22154,29351,7197,45,FALSE,1,2
Vitaly Janelt,MID,Brentford,2.5,0,0,17,1,23,84,13,0,0,5.4,14.6,2021-08-21T14:00:00Z,86,7,0,0,0,0,2,0,4523,0,0,16,3,186,715,529,50,FALSE,0,2
Bryan Mbeumo,MID,Brentford,2.5,0,0,5,1,40.3,96,13,0,0,5.2,3.2,2021-08-21T14:00:00Z,76,7,0,0,0,0,2,0,100186,0,0,8,3,18310,28817,10507,55,FALSE,0,2
Abdoulaye Doucouré,MID,Everton,6,1,0,19,0,11.8,173,14,2,0,5.6,28,2021-08-21T14:00:00Z,90,10,0,0,0,0,2,0,71179,2,2,16,4,25889,32845,6956,55,FALSE,1,2
Rodrigo Hernandez,MID,Man City,3,0,0,12,1,28.7,266,16,0,0,3.8,5,2021-08-21T14:00:00Z,90,15,0,0,0,0,2,0,29485,0,5,4,3,-3994,2548,6542,55,TRUE,0,2
Hakim Ziyech,MID,Chelsea,0.4,0,0,2,0,6.3,131,18,0,0,1.8,0,2021-08-22T15:30:00Z,8,1,0,0,0,0,2,0,21629,2,0,12,1,-17422,840,18262,74,FALSE,0,2
Marc Albrighton,MID,Leicester,0,0,0,0,0,0,202,20,0,0,0,0,2021-08-23T19:00:00Z,0,19,0,0,0,0,2,0,14371,1,4,0,0,-2256,921,3177,55,FALSE,0,2
Emiliano Buendía Stati,MID,Aston Villa,2.5,0,0,6,1,36.2,43,11,0,0,5,11.6,2021-08-21T14:00:00Z,85,14,0,0,0,0,2,0,374696,0,2,2,2,-31772,20786,52558,65,TRUE,1,2
Miguel Almirón,MID,Newcastle,1.5,0,0,7,0,15.8,308,11,2,0,2.9,11.2,2021-08-21T14:00:00Z,90,2,0,0,0,0,2,0,35663,0,2,2,2,-2538,3164,5702,55,FALSE,0,2
Pablo Fornals,MID,West Ham,6.5,0,1,34,0,43.8,423,20,1,1,11,45.6,2021-08-23T19:00:00Z,90,9,0,0,0,0,2,0,28703,1,4,21,8,-1662,2132,3794,60,TRUE,0,2
Moisés Caicedo,MID,Brighton,0.5,0,0,0,0,0,538,12,0,0,0,0,2021-08-21T16:30:00Z,0,18,0,0,0,0,2,0,588,0,2,0,0,201,245,44,45,TRUE,0,2
Andros Townsend,MID,Everton,3,0,0,2,0,0.8,482,14,0,0,1.1,3,2021-08-21T14:00:00Z,15,10,0,0,0,0,2,0,61758,2,2,7,1,4969,10971,6002,55,FALSE,0,2
Jonjo Shelvey,MID,Newcastle,0,0,0,0,0,0,291,11,0,0,0,0,2021-08-21T14:00:00Z,0,2,0,0,0,0,2,0,9335,0,2,0,0,-1574,559,2133,55,FALSE,0,2
Jean-Philippe Gbamin,MID,Everton,0,0,0,0,0,0,504,14,0,0,0,0,2021-08-21T14:00:00Z,0,10,0,0,0,0,2,0,2451,2,2,0,0,-144,206,350,45,FALSE,0,2
Pelenda Joshua Dasilva,MID,Brentford,0,0,0,0,0,0,82,13,0,0,0,0,2021-08-21T14:00:00Z,0,7,0,0,0,0,2,0,1335,0,0,0,0,-591,63,654,55,FALSE,0,2
Allan Marques Loureiro,MID,Everton,2,0,0,15,0,22.3,171,14,2,0,5.3,30.8,2021-08-21T14:00:00Z,90,10,0,0,0,0,2,0,114757,2,2,0,2,12209,25387,13178,45,FALSE,0,2
James Milner,MID,Liverpool,2,0,0,0,0,0,221,15,0,0,0,0,2021-08-21T11:30:00Z,0,5,0,0,0,0,2,0,9977,0,2,0,0,485,1723,1238,50,TRUE,0,2
Mark Noble,MID,West Ham,0.5,0,0,3,0,0,406,20,0,0,0.1,0.6,2021-08-23T19:00:00Z,2,9,0,0,0,0,2,0,50227,1,4,0,1,-1770,5261,7031,45,TRUE,0,2
Milot Rashica,MID,Norwich,0.5,0,0,3,0,2.3,449,16,5,0,1.8,11.8,2021-08-21T14:00:00Z,90,12,0,0,0,0,2,0,14914,0,5,4,2,-1309,1072,2381,55,FALSE,0,2
Fabian Delph,MID,Everton,0.5,0,0,5,0,0,163,14,0,0,0.7,7.2,2021-08-21T14:00:00Z,7,10,0,0,0,0,2,0,14476,2,2,0,1,-641,1105,1746,45,FALSE,0,2
Emile Smith Rowe,MID,Arsenal,2,0,0,15,0,6.4,21,18,2,0,4.7,9.8,2021-08-22T15:30:00Z,90,6,0,0,0,0,2,0,473317,2,0,31,2,-52598,25527,78125,55,TRUE,0,2
Kiernan Dewsbury-Hall,MID,Leicester,0,0,0,0,0,0,505,20,0,0,0,0,2021-08-23T19:00:00Z,0,19,0,0,0,0,2,0,2878,1,4,0,0,-141,174,315,45,FALSE,0,2
Riyad Mahrez,MID,Man City,5.5,0,0,20,0,11.5,254,16,0,1,7.6,37.4,2021-08-21T14:00:00Z,15,15,0,0,0,0,2,0,587717,0,5,27,6,-5314,71572,76886,90,TRUE,0,2
Bamidele Alli,MID,Spurs,6.5,0,1,27,1,3.5,363,17,0,1,8.5,56.6,2021-08-22T13:00:00Z,90,20,0,0,0,0,2,0,108881,1,0,25,9,5723,18886,13163,65,FALSE,0,2
Frank Onyeka,MID,Brentford,2.5,0,0,6,1,12.8,479,13,0,0,5.4,14.4,2021-08-21T14:00:00Z,69,7,0,0,0,0,2,0,7330,0,0,27,3,607,1633,1026,50,FALSE,0,2
Marco Stiepermann,MID,Norwich,0,0,0,0,0,0,316,16,0,0,0,0,2021-08-21T14:00:00Z,0,12,0,0,0,0,2,0,61,0,5,0,0,-15,0,15,50,FALSE,0,2
Ashley Westwood,MID,Burnley,2.5,0,0,0,0,0,107,15,0,0,0,0,2021-08-21T11:30:00Z,0,11,0,0,0,0,2,0,51975,0,2,0,0,-1188,4475,5663,55,FALSE,0,2
Mads Bidstrup,MID,Brentford,0.5,0,0,2,0,0.1,97,13,0,0,0.3,2.4,2021-08-21T14:00:00Z,3,7,0,0,0,0,2,0,7269,0,0,0,1,519,1490,971,45,FALSE,0,2
Anthony Gordon,MID,Everton,0.5,0,0,0,0,0,503,14,0,0,0,0,2021-08-21T14:00:00Z,0,10,0,0,0,0,2,0,3233,2,2,0,0,75,431,356,45,FALSE,0,2
Scott Banks,MID,Crystal Palace,0.5,0,0,0,0,0,543,13,0,0,0,0,2021-08-21T14:00:00Z,0,3,0,0,0,0,2,0,708,0,0,0,0,241,302,61,45,TRUE,0,2
Oghenekaro Peter Etebo,MID,Watford,1,0,0,9,0,2.3,467,12,2,0,2,9.4,2021-08-21T16:30:00Z,90,4,0,0,0,0,2,0,16243,0,2,8,2,885,2966,2081,45,FALSE,0,2
Lucas Rodrigues Moura da Silva,MID,Spurs,3,0,0,6,1,4.5,362,17,0,0,1.4,9,2021-08-22T13:00:00Z,66,20,0,0,0,0,2,0,105050,1,0,0,3,27239,39391,12152,65,FALSE,0,2
Steven Bergwijn,MID,Spurs,5,0,0,5,1,23.2,369,17,0,0,6.9,12,2021-08-22T13:00:00Z,90,20,0,0,0,0,2,0,53698,1,0,34,3,19646,26563,6917,60,FALSE,0,2
Callum Hudson-Odoi,MID,Chelsea,0,0,0,0,0,0,140,18,0,0,0,0,2021-08-22T15:30:00Z,0,1,0,0,0,0,2,0,13780,2,0,0,0,-3151,1067,4218,55,FALSE,0,2
Morgan Sanson,MID,Aston Villa,0.4,0,0,0,0,0,34,11,0,0,0,0,2021-08-21T14:00:00Z,0,14,0,0,0,0,2,0,740,0,2,0,0,-244,38,282,50,TRUE,0,2
Mohamed Naser El Sayed Elneny,MID,Arsenal,0,0,0,0,0,0,12,18,0,0,0,0,2021-08-22T15:30:00Z,0,6,0,0,0,0,2,0,48273,2,0,0,0,-4460,3521,7981,45,TRUE,0,2
William Smallbone,MID,Southampton,0,0,0,0,0,0,347,19,0,0,0,0,2021-08-22T13:00:00Z,0,13,0,0,0,0,2,0,926,1,1,0,0,-63,135,198,45,TRUE,0,2
Daniel James,MID,Man Utd,1.5,0,0,0,0,0,287,19,0,0,0,0,2021-08-22T13:00:00Z,0,16,0,0,0,0,2,0,13141,1,1,0,0,-361,1871,2232,60,FALSE,0,2
Stuart Dallas,MID,Leeds,3.5,0,0,23,0,27.8,188,14,2,0,5.2,22.6,2021-08-21T14:00:00Z,90,8,0,0,0,0,2,0,1075755,2,2,2,2,-17385,54731,72116,55,TRUE,0,2
Carney Chukwuemeka,MID,Aston Villa,0.5,0,0,0,0,0,526,11,0,0,0,0,2021-08-21T14:00:00Z,0,14,0,0,0,0,2,0,2912,0,2,0,0,53,404,351,45,TRUE,0,2
Pierre Lees-Melou,MID,Norwich,0.5,0,0,6,0,1.7,471,16,5,0,1.9,17.4,2021-08-21T14:00:00Z,90,12,0,0,0,0,2,0,5131,0,5,0,2,-422,465,887,50,FALSE,0,2
Tyler Roberts,MID,Leeds,1,0,0,2,0,0.7,193,14,0,0,0.1,0,2021-08-21T14:00:00Z,30,8,0,0,0,0,2,0,5193,2,2,0,1,-348,460,808,50,TRUE,0,2
Andreas Pereira,MID,Man Utd,0.5,0,0,0,0,0,511,19,0,0,0,0,2021-08-22T13:00:00Z,0,16,0,0,0,0,2,0,2083,1,1,0,0,-335,142,477,50,FALSE,0,2
Jamie Shackleton,MID,Leeds,0.5,0,0,3,0,1.5,197,14,0,0,0.7,1.4,2021-08-21T14:00:00Z,30,8,0,0,0,0,2,0,4795,2,2,4,1,-335,295,630,45,TRUE,0,2
Ross Barkley,MID,Chelsea,0,0,0,0,0,0,124,18,0,0,0,0,2021-08-22T15:30:00Z,0,1,0,0,0,0,2,0,10260,2,0,0,0,-1774,548,2322,55,FALSE,0,2
Cole Palmer,MID,Man City,2,0,0,3,0,2.2,507,16,0,0,1,1.6,2021-08-21T14:00:00Z,21,15,0,0,0,0,2,0,3475,0,5,6,1,-58,425,483,45,TRUE,0,2
James Maddison,MID,Leicester,2.5,0,0,8,0,12,212,20,3,0,3.1,9.2,2021-08-23T19:00:00Z,80,19,0,0,0,0,2,0,618565,1,4,10,2,-240085,11507,251592,69,FALSE,0,2
Solomon March,MID,Brighton,2.5,0,0,5,1,11.8,60,12,0,0,2.9,9.4,2021-08-21T16:30:00Z,90,18,0,0,0,0,2,0,7648,0,2,8,2,-438,704,1142,55,TRUE,1,2
Jesurun Rak-Sakyi,MID,Crystal Palace,1,0,0,0,0,0,541,13,0,0,0,0,2021-08-21T14:00:00Z,0,3,0,0,0,0,2,0,684,0,0,0,0,247,326,79,45,TRUE,0,2
Isaac Hayden,MID,Newcastle,0.5,0,0,1,0,0.5,306,11,1,0,0.7,6.6,2021-08-21T14:00:00Z,45,2,0,0,0,0,2,0,14759,0,2,0,0,1531,3200,1669,45,FALSE,1,2
Giovani Lo Celso,MID,Spurs,1.5,0,0,2,0,14.4,372,17,0,0,2.4,9.4,2021-08-22T13:00:00Z,23,20,0,0,0,0,2,0,12147,1,0,0,1,-1682,877,2559,60,FALSE,0,2
Mathias Jensen,MID,Brentford,0,0,0,0,0,0,86,13,0,0,0,0,2021-08-21T14:00:00Z,0,7,0,0,0,0,2,0,1973,0,0,0,0,-902,53,955,50,FALSE,0,2
Moussa Djenepo,MID,Southampton,1,0,0,0,0,11.3,350,19,1,0,3.7,5.2,2021-08-22T13:00:00Z,69,13,0,0,0,0,2,0,4957,1,1,20,1,-509,340,849,55,TRUE,1,2
Ken Sema,MID,Watford,1,0,0,3,0,12.4,391,12,2,0,3.4,1.8,2021-08-21T16:30:00Z,77,4,0,0,0,0,2,0,4302,0,2,20,2,-510,237,747,55,FALSE,0,2
Pierre-Emile Højbjerg,MID,Spurs,3,0,0,16,1,3.1,365,17,0,0,3.7,14.2,2021-08-22T13:00:00Z,90,20,0,0,0,0,2,0,214795,1,0,20,2,-6971,16099,23070,50,FALSE,1,2
Imrân Louza,MID,Watford,0,0,0,5,0,11.3,403,12,2,0,2.1,7.8,2021-08-21T16:30:00Z,45,4,0,0,0,0,2,0,2832,0,2,2,1,-579,42,621,55,FALSE,0,2
Naby Keita,MID,Liverpool,4,0,0,12,1,3.9,239,15,0,0,1,5.2,2021-08-21T11:30:00Z,80,5,0,0,0,0,2,0,18078,0,2,1,3,1744,4253,2509,50,TRUE,0,2
Jack Grealish,MID,Man City,6,0,0,29,1,18.6,33,16,0,1,11,38.6,2021-08-21T14:00:00Z,74,15,0,0,0,0,2,0,1610907,0,5,53,8,-128727,107227,235954,80,TRUE,0,2
Erik Lamela,MID,Spurs,0,0,0,0,0,0,356,17,0,0,0,0,2021-08-22T13:00:00Z,0,20,0,0,0,0,2,0,500,1,0,0,0,-199,0,199,60,FALSE,0,2
Xherdan Shaqiri,MID,Liverpool,1,0,0,0,0,0,226,15,0,0,0,0,2021-08-21T11:30:00Z,0,5,0,0,0,0,2,0,8545,0,2,0,0,-1577,420,1997,60,TRUE,0,2
Conor Hourihane,MID,Aston Villa,0.5,0,0,0,0,0,29,11,0,0,0,0,2021-08-21T14:00:00Z,0,14,0,0,0,0,2,0,3302,0,2,0,0,-430,192,622,50,TRUE,0,2
Nathan Tella,MID,Southampton,0,0,0,0,0,0,346,19,0,0,0,0,2021-08-22T13:00:00Z,0,13,0,0,0,0,2,0,8610,1,1,0,0,-1044,166,1210,50,TRUE,0,2
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,3,0,0,9,1,10.4,261,16,0,0,3.4,5.6,2021-08-21T14:00:00Z,90,15,0,0,0,0,2,0,87321,0,5,18,3,-11546,5839,17385,70,TRUE,0,2
Adam Lallana,MID,Brighton,2.5,0,0,14,1,3.2,53,12,0,0,1.3,8.2,2021-08-21T16:30:00Z,79,18,0,0,0,0,2,0,18760,0,2,2,3,-2112,1002,3114,55,TRUE,0,2
Youri Tielemans,MID,Leicester,5,0,0,28,0,5.8,210,20,4,1,8.4,43,2021-08-23T19:00:00Z,90,19,0,0,0,0,2,0,376007,1,4,35,7,-29005,19504,48509,65,FALSE,0,2
Saman Ghoddos,MID,Brentford,0,0,0,4,0,0.3,85,13,0,0,0.3,2.2,2021-08-21T14:00:00Z,20,7,0,0,0,0,2,0,4058,0,0,0,1,-771,117,888,55,FALSE,0,2
Tanguy Ndombele,MID,Spurs,0.5,0,0,0,0,0,375,17,0,0,0,0,2021-08-22T13:00:00Z,0,20,0,0,0,0,2,0,21873,1,0,0,0,-4615,1262,5877,59,FALSE,0,2
Jordan Henderson,MID,Liverpool,1.9,0,0,13,1,15.1,222,15,0,0,2.5,8.2,2021-08-21T11:30:00Z,90,5,0,0,0,0,2,0,46968,0,2,2,3,-8361,4127,12488,50,TRUE,0,2
Ibrahima Diallo,MID,Southampton,0.5,0,0,3,0,1.6,349,19,0,0,0.2,0.4,2021-08-22T13:00:00Z,20,13,0,0,0,0,2,0,8855,1,1,0,1,-127,858,985,45,TRUE,0,2
Dwight McNeil,MID,Burnley,1,0,0,17,0,16.2,118,15,2,0,6.5,26.6,2021-08-21T11:30:00Z,90,11,0,0,0,0,2,0,18186,0,2,22,2,-3850,699,4549,60,FALSE,0,2
Matthew Longstaff,MID,Newcastle,-0.5,0,0,0,0,0,312,11,0,0,0,0,2021-08-21T14:00:00Z,0,2,0,0,0,0,2,0,10436,0,2,0,0,-434,842,1276,45,FALSE,0,2
Gabriel Teodoro Martinelli Silva,MID,Arsenal,2,0,0,9,0,16,26,18,2,0,2.5,7.2,2021-08-22T15:30:00Z,78,6,0,0,0,0,2,0,26785,2,0,2,2,-3706,2934,6640,55,TRUE,0,2
Heung-Min Son,MID,Spurs,7,0,0,7,1,3.3,359,17,0,0,4.4,4,2021-08-22T13:00:00Z,71,20,0,0,0,0,2,0,1758548,1,0,37,3,115573,200623,85050,100,FALSE,0,2
Jack Cork,MID,Burnley,1,0,0,7,0,0.7,101,15,2,0,0.6,3.8,2021-08-21T11:30:00Z,90,11,0,0,0,0,2,0,12156,0,2,1,2,1400,2737,1337,45,FALSE,0,2
Domingos Quina,MID,Watford,-0.5,0,0,0,0,0,397,12,0,0,0,0,2021-08-21T16:30:00Z,0,4,0,0,0,0,2,0,7034,0,2,0,0,-536,414,950,45,FALSE,0,2
Aaron Ramsey,MID,Aston Villa,0.5,0,0,0,0,0,496,11,0,0,0,0,2021-08-21T14:00:00Z,0,14,0,0,0,0,2,0,11767,0,2,0,0,-384,1171,1555,45,TRUE,0,2
Jacob Ramsey,MID,Aston Villa,2.5,0,0,11,1,7.3,51,11,0,0,2,11.4,2021-08-21T14:00:00Z,90,14,0,0,0,0,2,0,28689,0,2,1,3,-163,3030,3193,45,TRUE,0,2
Dennis Praet,MID,Leicester,0,0,0,0,0,0,206,20,0,0,0,0,2021-08-23T19:00:00Z,0,19,0,0,0,0,2,0,4290,1,4,0,0,-705,140,845,50,FALSE,0,2
Joseph Willock,MID,Newcastle,0.5,0,0,7,0,11,19,11,2,0,2.4,5.4,2021-08-21T14:00:00Z,89,2,0,0,0,0,2,0,125295,0,2,8,2,11291,23473,12182,60,FALSE,0,2
Pablo Hernández Domínguez,MID,Leeds,0,0,0,0,0,0,182,14,0,0,0,0,2021-08-21T14:00:00Z,0,8,0,0,0,0,2,0,282,2,2,0,0,-105,0,105,55,TRUE,0,2
Reiss Nelson,MID,Arsenal,0.5,0,0,0,0,0,531,18,0,0,0,0,2021-08-22T15:30:00Z,0,6,0,0,0,0,2,0,939,2,0,0,0,124,189,65,50,TRUE,0,2
Harvey Barnes,MID,Leicester,2.5,0,0,6,0,12.3,215,20,2,0,2.4,3.6,2021-08-23T19:00:00Z,63,19,0,0,0,0,2,0,854193,1,4,8,2,-93354,32707,126061,70,FALSE,0,2
Josh Brownhill,MID,Burnley,0.5,0,0,6,0,15.9,115,15,2,0,3.5,15.2,2021-08-21T11:30:00Z,90,11,0,0,0,0,2,0,287798,0,2,4,2,-7769,5666,13435,45,FALSE,0,2
Ian Carlo Poveda-Ocampo,MID,Leeds,0,0,0,0,0,0,195,14,0,0,0,0,2021-08-21T14:00:00Z,0,8,0,0,0,0,2,0,6345,2,2,0,0,-467,427,894,45,TRUE,0,2
