name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Sead Kolasinac,DEF,Arsenal,2.7,0,0,0,0,0,11,1,0,0,0,0,2021-08-13T19:00:00Z,0,3,0,0,0,0,1,0,9282,0,2,0,0,0,0,0,45,FALSE,0,1
Craig Dawson,DEF,West Ham,3.2,0,0,16,0,1.1,414,9,2,0,4.4,22.6,2021-08-15T13:00:00Z,90,14,0,0,0,0,1,0,21144,4,2,20,1,0,0,0,50,FALSE,0,1
Ben White,DEF,Arsenal,2.7,0,0,12,0,0.5,67,1,2,0,1.1,10.8,2021-08-13T19:00:00Z,90,3,0,0,0,0,1,0,1716768,0,2,0,1,0,0,0,45,FALSE,0,1
Thiago Emiliano da Silva,DEF,Chelsea,3.1,0,0,0,0,0,121,3,0,0,0,0,2021-08-14T14:00:00Z,0,7,0,0,0,0,1,0,219781,0,3,0,0,0,0,0,55,TRUE,0,1
Kurt Zouma,DEF,Chelsea,3.1,0,0,0,0,0,128,3,0,0,0,0,2021-08-14T14:00:00Z,0,7,0,0,0,0,1,0,99447,0,3,0,0,0,0,0,55,TRUE,0,1
Aaron Cresswell,DEF,West Ham,3.6,0,0,30,0,17.5,411,9,2,1,9.1,55.8,2021-08-15T13:00:00Z,90,14,0,0,0,0,1,0,1213434,4,2,18,7,0,0,0,55,FALSE,0,1
Federico Fernández,DEF,Newcastle,0.7,0,0,20,0,0.3,465,9,4,0,5.1,46.8,2021-08-15T13:00:00Z,90,19,0,0,0,0,1,0,14823,4,2,4,0,0,0,0,45,TRUE,0,1
Mohammed Salisu,DEF,Southampton,1.7,0,0,14,0,1.4,351,4,3,0,4.4,23.4,2021-08-14T14:00:00Z,90,8,0,0,0,0,1,0,6041,1,3,19,1,0,0,0,45,FALSE,0,1
Matt Ritchie,DEF,Newcastle,1.2,1,0,24,0,54.9,292,9,4,0,9.7,28,2021-08-15T13:00:00Z,90,19,0,0,0,0,1,0,16998,4,2,14,3,0,0,0,50,TRUE,0,1
Ryan Fredericks,DEF,West Ham,2.7,0,0,3,0,0,415,9,0,0,0,0,2021-08-15T13:00:00Z,2,14,0,0,0,0,1,0,9545,4,2,0,1,0,0,0,45,FALSE,0,1
Eric Bailly,DEF,Man Utd,0.5,0,0,0,0,0,286,19,0,0,0,0,2021-08-22T13:00:00Z,0,16,0,0,0,0,2,0,6602,1,1,0,0,-2938,77,3015,50,FALSE,0,2
Paul Dummett,DEF,Newcastle,0,0,0,0,0,0,301,11,0,0,0,0,2021-08-21T14:00:00Z,0,2,0,0,0,0,2,0,1305,0,2,0,0,-234,141,375,45,FALSE,0,2
Willy Boly,DEF,Wolves,-0.1,0,0,0,0,0,428,17,0,0,0,0,2021-08-22T13:00:00Z,0,17,0,0,0,0,2,0,6324,1,0,0,0,-1961,90,2051,50,TRUE,0,2
José Diogo Dalot Teixeira,DEF,Man Utd,0.5,0,0,0,0,0,510,19,0,0,0,0,2021-08-22T13:00:00Z,0,16,0,0,0,0,2,0,5693,1,1,0,0,-792,364,1156,45,FALSE,0,2
Jamal Baptiste,DEF,West Ham,0,0,0,0,0,0,554,20,0,0,0,0,2021-08-23T19:00:00Z,0,9,0,0,0,0,2,0,5081,1,4,0,0,1508,1797,289,40,TRUE,0,2
Sam Byram,DEF,Norwich,0,0,0,0,0,0,321,16,0,0,0,0,2021-08-21T14:00:00Z,0,12,0,0,0,0,2,0,1795,0,5,0,0,-378,189,567,45,FALSE,0,2
Danny Rose,DEF,Watford,-0.5,0,0,0,0,0,377,12,0,0,0,0,2021-08-21T16:30:00Z,0,4,0,0,0,0,2,0,42220,0,2,0,0,-7697,785,8482,45,FALSE,0,2
Liam Cooper,DEF,Leeds,1,1,0,21,0,11.1,184,14,2,0,5,32.4,2021-08-21T14:00:00Z,90,8,0,0,0,0,2,0,23580,2,2,6,3,-1458,1421,2879,45,TRUE,1,2
Frédéric Guilbert,DEF,Aston Villa,0.5,0,0,0,0,0,46,11,0,0,0,0,2021-08-21T14:00:00Z,0,14,0,0,0,0,2,0,1757,0,2,0,0,-317,62,379,45,TRUE,0,2
Matt Targett,DEF,Aston Villa,0.5,0,0,0,0,0,39,11,0,0,0,0,2021-08-21T14:00:00Z,0,14,0,0,0,0,2,0,612505,0,2,0,0,-74260,8026,82286,50,TRUE,0,2
Luke Shaw,DEF,Man Utd,3,0,2,17,0,34.7,275,19,1,0,4.4,9.4,2021-08-22T13:00:00Z,90,16,0,0,0,0,2,0,3960716,1,1,0,4,-58866,83154,142020,55,FALSE,0,2
Emerson Palmieri dos Santos,DEF,Chelsea,0,0,0,0,0,0,539,18,0,0,0,0,2021-08-22T15:30:00Z,0,1,0,0,0,0,2,0,2839,2,0,0,0,520,868,348,45,FALSE,0,2
Ashley Young,DEF,Aston Villa,4,0,0,19,1,2.8,52,11,0,0,1,7,2021-08-21T14:00:00Z,90,14,0,0,0,0,2,0,74817,0,2,0,6,741,9328,8587,50,TRUE,0,2
Christoph Zimmermann,DEF,Norwich,-1.1,0,0,0,0,0,324,16,0,0,0,0,2021-08-21T14:00:00Z,0,12,0,0,0,0,2,0,7704,0,5,0,0,-1145,147,1292,45,FALSE,0,2
Shane Duffy,DEF,Brighton,8.5,0,3,37,1,0.2,56,12,0,1,11.4,60.4,2021-08-21T16:30:00Z,90,18,0,0,0,0,2,0,377199,0,2,53,14,78743,99896,21153,40,TRUE,1,2
Reece James,DEF,Chelsea,9.5,1,3,57,1,54.5,142,18,0,1,19.4,74.6,2021-08-22T15:30:00Z,90,1,0,0,0,0,2,0,430073,2,0,65,18,-65552,8042,73594,55,FALSE,0,2
Kortney Hause,DEF,Aston Villa,0.5,0,0,0,0,0,36,11,0,0,0,0,2021-08-21T14:00:00Z,0,14,0,0,0,0,2,0,8909,0,2,0,0,-994,410,1404,45,TRUE,0,2
Tyrone Mings,DEF,Aston Villa,8,2,3,47,1,10.7,38,11,0,0,8.3,34.4,2021-08-21T14:00:00Z,90,14,0,0,0,0,2,0,561674,0,2,38,15,-50442,14203,64645,50,TRUE,0,2
Björn Engels,DEF,Aston Villa,0,0,0,0,0,0,31,11,0,0,0,0,2021-08-21T14:00:00Z,0,14,0,0,0,0,2,0,67,0,2,0,0,-25,0,25,45,TRUE,0,2
Francisco Femenía Far,DEF,Watford,-0.5,0,0,0,0,0,382,12,0,0,0,0,2021-08-21T16:30:00Z,0,4,0,0,0,0,2,0,14145,0,2,0,0,-2461,183,2644,45,FALSE,0,2
Héctor Bellerín,DEF,Arsenal,0,0,0,0,0,0,9,18,0,0,0,0,2021-08-22T15:30:00Z,0,6,0,0,0,0,2,0,64255,2,0,0,0,-17646,2030,19676,49,TRUE,0,2
Wesley Fofana,DEF,Leicester,0,0,0,0,0,0,220,20,0,0,0,0,2021-08-23T19:00:00Z,0,19,0,0,0,0,2,0,43011,1,4,0,0,-18048,399,18447,45,FALSE,0,2
Arthur Masuaku,DEF,West Ham,0,0,0,0,0,0,417,20,0,0,0,0,2021-08-23T19:00:00Z,0,9,0,0,0,0,2,0,4434,1,4,0,0,-1061,79,1140,45,TRUE,0,2
Brandon Williams,DEF,Norwich,-1.5,0,0,0,0,0,290,16,0,0,0,0,2021-08-21T14:00:00Z,0,12,0,0,0,0,2,0,155546,0,5,0,0,-7120,11847,10233,40,FALSE,0,2
Jeremy Ngakia,DEF,Watford,-0.5,0,0,0,0,0,400,12,0,0,0,0,2021-08-21T16:30:00Z,0,4,0,0,0,0,2,0,4391,0,2,0,0,-696,43,739,45,FALSE,0,2
Ben Davies,DEF,Liverpool,0,0,0,0,0,0,248,15,0,0,0,0,2021-08-21T11:30:00Z,0,5,0,0,0,0,2,0,26605,0,2,0,0,-6199,1080,7279,40,TRUE,0,2
Trevoh Chalobah,DEF,Chelsea,7,0,0,0,0,0,527,18,0,0,0,0,2021-08-22T15:30:00Z,0,1,0,0,0,0,2,0,243530,2,0,0,0,127321,145822,18501,50,FALSE,0,2
Bali Mumba,DEF,Norwich,-1.5,0,0,6,0,3.3,515,16,3,0,1.3,9.6,2021-08-21T14:00:00Z,45,12,0,0,0,0,2,0,27531,0,5,0,0,-124,2138,2262,40,FALSE,0,2
Fabian Schär,DEF,Newcastle,-0.5,0,0,9,0,7.8,305,11,2,0,2.1,13.4,2021-08-21T14:00:00Z,90,2,0,0,0,0,2,0,18433,0,2,0,0,-1723,586,2309,45,FALSE,1,2
Benjamin Chilwell,DEF,Chelsea,0,0,0,0,0,0,135,18,0,0,0,0,2021-08-22T15:30:00Z,0,1,0,0,0,0,2,0,742264,2,0,0,0,-195660,9406,205066,59,FALSE,0,2
Andrew Robertson,DEF,Liverpool,0.2,0,0,0,0,0,234,15,0,0,0,0,2021-08-21T11:30:00Z,0,5,0,0,0,0,2,0,70276,0,2,0,0,-36466,729,37195,70,TRUE,0,2
Rayan Ait Nouri,DEF,Wolves,0,0,0,5,0,0.1,470,17,0,0,1,2.2,2021-08-22T13:00:00Z,6,17,0,0,0,0,2,0,40898,1,0,8,1,-5149,727,5876,45,TRUE,0,2
Michal Karbownik,DEF,Brighton,0.5,0,0,0,0,0,536,12,0,0,0,0,2021-08-21T16:30:00Z,0,18,0,0,0,0,2,0,2734,0,2,0,0,496,646,150,40,TRUE,0,2
Ciaran Clark,DEF,Newcastle,-0.5,0,0,0,0,0,293,11,0,0,0,0,2021-08-21T14:00:00Z,0,2,0,0,0,0,2,0,11142,0,2,0,0,-352,1116,1468,45,FALSE,0,2
Bobby Thomas,DEF,Burnley,-1,0,0,0,0,0,534,15,0,0,0,0,2021-08-21T11:30:00Z,0,11,0,0,0,0,2,0,9825,0,2,0,0,3269,3991,722,40,FALSE,0,2
Rhys Williams,DEF,Liverpool,1,0,0,0,0,0,247,15,0,0,0,0,2021-08-21T11:30:00Z,0,5,0,0,0,0,2,0,4867,0,2,0,0,-773,167,940,45,TRUE,0,2
João Pedro Cavaco Cancelo,DEF,Man City,5.5,0,0,18,1,9.1,256,16,0,0,3.2,11.6,2021-08-21T14:00:00Z,90,15,0,0,0,0,2,0,539200,0,5,11,6,-6770,36414,43184,60,TRUE,0,2
Cédric Soares,DEF,Arsenal,0.5,0,0,15,0,20.8,5,18,2,0,3.8,17,2021-08-22T15:30:00Z,90,6,0,0,0,0,2,0,17397,2,0,0,1,-2978,565,3543,45,TRUE,0,2
Joseph Gomez,DEF,Liverpool,1.5,0,0,3,0,0,238,15,0,0,0,0,2021-08-21T11:30:00Z,1,5,0,0,0,0,2,0,53470,0,2,0,1,-9177,2987,12164,50,TRUE,0,2
Eric Dier,DEF,Spurs,7,0,0,25,1,0,361,17,0,0,5.2,19,2021-08-22T13:00:00Z,90,20,0,0,0,0,2,0,227449,1,0,33,6,67452,83116,15664,45,FALSE,0,2
Charlie Cresswell,DEF,Leeds,1,0,0,0,0,0,563,14,0,0,0,0,2021-08-21T14:00:00Z,0,8,0,0,0,0,2,0,0,2,2,0,0,0,0,0,40,TRUE,0,2
Jan Bednarek,DEF,Southampton,0,0,0,6,0,0.4,343,19,1,0,0.7,6.4,2021-08-22T13:00:00Z,45,13,0,0,0,0,2,0,76002,1,1,0,1,-10192,1138,11330,45,TRUE,0,2
Pontus Jansson,DEF,Brentford,7,0,3,30,1,10.3,76,13,0,0,2.7,14.2,2021-08-21T14:00:00Z,90,7,0,0,0,0,2,0,51593,0,0,2,9,6969,10610,3641,45,FALSE,0,2
Aymeric Laporte,DEF,Man City,8.5,0,2,38,1,9.3,259,16,0,1,8.1,47.2,2021-08-21T14:00:00Z,90,15,0,0,0,0,2,0,106315,0,5,24,14,-12420,3753,16173,55,TRUE,0,2
Nuno Varela Tavares,DEF,Arsenal,1,0,0,4,0,0.8,466,18,0,0,1,9.4,2021-08-22T15:30:00Z,24,6,0,0,0,0,2,0,21734,2,0,0,1,-3065,921,3986,45,TRUE,0,2
Konstantinos Tsimikas,DEF,Liverpool,9.5,1,2,41,1,58.7,245,15,0,0,9.9,37.8,2021-08-21T11:30:00Z,90,5,0,0,0,0,2,0,2023945,0,2,2,11,306651,335638,28987,41,TRUE,0,2
Dimitris Giannoulis,DEF,Norwich,-1,0,0,6,0,0.4,457,16,2,0,0.5,5,2021-08-21T14:00:00Z,45,12,0,0,0,0,2,0,7553,0,5,0,0,-368,376,744,45,FALSE,0,2
Kyle Walker-Peters,DEF,Southampton,0,0,0,7,0,0.6,342,19,0,0,0.6,5.4,2021-08-22T13:00:00Z,11,13,0,0,0,0,2,0,52259,1,1,0,1,-7590,908,8498,50,TRUE,0,2
Christian Kabasele,DEF,Watford,0.5,0,0,16,0,0.2,384,12,2,0,2.9,28.4,2021-08-21T16:30:00Z,90,4,0,0,0,0,2,0,8330,0,2,0,1,-165,701,866,45,FALSE,0,2
Ibrahima Konaté,DEF,Liverpool,1,0,0,0,0,0,243,15,0,0,0,0,2021-08-21T11:30:00Z,0,5,0,0,0,0,2,0,177170,0,2,0,0,-52766,4823,57589,54,TRUE,0,2
Luke Thomas,DEF,Leicester,3.5,0,0,14,0,1.3,219,20,4,0,1.8,16.2,2021-08-23T19:00:00Z,90,19,0,0,0,0,2,0,85680,1,4,0,0,36985,45674,8689,45,FALSE,0,2
Diego Llorente,DEF,Leeds,0,0,0,0,0,0,190,14,0,0,0,0,2021-08-21T14:00:00Z,0,8,0,0,0,0,2,0,6336,2,2,0,0,-1912,76,1988,45,TRUE,0,2
Robin Koch,DEF,Leeds,0,0,0,0,0,0,194,14,0,0,0,0,2021-08-21T14:00:00Z,0,8,0,0,0,0,2,0,23366,2,2,0,0,-1452,1332,2784,45,TRUE,0,2
Nathan Ferguson,DEF,Crystal Palace,0,0,0,0,0,0,161,13,0,0,0,0,2021-08-21T14:00:00Z,0,3,0,0,0,0,2,0,397,0,0,0,0,-4,98,102,45,TRUE,0,2
Neco Williams,DEF,Liverpool,1,0,0,0,0,0,246,15,0,0,0,0,2021-08-21T11:30:00Z,0,5,0,0,0,0,2,0,64837,0,2,0,0,-4994,2770,7764,40,TRUE,0,2
Ben Mee,DEF,Burnley,0,0,0,6,0,0.3,106,15,2,0,2.3,18.2,2021-08-21T11:30:00Z,90,11,0,0,0,0,2,0,58756,0,2,4,1,-6503,1657,8160,50,FALSE,0,2
Pascal Struijk,DEF,Leeds,0.5,0,0,17,0,10.4,198,14,2,0,4.2,23.4,2021-08-21T14:00:00Z,90,8,0,0,0,0,2,0,29428,2,2,8,1,-2232,1074,3306,45,TRUE,0,2
Konstantinos Mavropanos,DEF,Arsenal,0,0,0,0,0,0,24,18,0,0,0,0,2021-08-22T15:30:00Z,0,6,0,0,0,0,2,0,78,2,0,0,0,-21,0,21,45,TRUE,0,2
Serge Aurier,DEF,Spurs,0.5,0,0,0,0,0,358,17,0,0,0,0,2021-08-22T13:00:00Z,0,20,0,0,0,0,2,0,45854,1,0,0,0,-4513,3662,8175,50,FALSE,0,2
Marc Guéhi,DEF,Crystal Palace,4,0,0,24,1,0.2,477,13,0,0,1.7,16.8,2021-08-21T14:00:00Z,90,3,0,0,0,0,2,0,24278,0,0,0,6,-486,1766,2252,45,TRUE,0,2
Ethan Ampadu,DEF,Chelsea,0,0,0,0,0,0,139,18,0,0,0,0,2021-08-22T15:30:00Z,0,1,0,0,0,0,2,0,8238,2,0,0,0,-818,560,1378,45,FALSE,0,2
Benjamin Mendy,DEF,Man City,3,0,0,0,0,0,253,16,0,0,0,0,2021-08-21T14:00:00Z,0,15,0,0,0,0,2,0,85999,0,5,0,0,4714,12674,7960,55,TRUE,0,2
Owen Dodgson,DEF,Burnley,0,0,0,0,0,0,565,15,0,0,0,0,2021-08-21T11:30:00Z,0,11,0,0,0,0,2,0,0,0,2,0,0,0,0,0,40,FALSE,0,2
Dominic Thompson,DEF,Brentford,-0.5,0,0,0,0,0,498,13,0,0,0,0,2021-08-21T14:00:00Z,0,7,0,0,0,0,2,0,3685,0,0,0,0,-349,193,542,45,FALSE,0,2
Issa Diop,DEF,West Ham,0,0,0,0,0,0,424,20,0,0,0,0,2021-08-23T19:00:00Z,0,9,0,0,0,0,2,0,31178,1,4,0,0,-3616,1411,5027,45,TRUE,0,2
Rico Henry,DEF,Brentford,5.5,0,0,26,1,26.2,83,13,0,0,4.1,15,2021-08-21T14:00:00Z,90,7,0,0,0,0,2,0,68989,0,0,0,6,14298,19716,5418,45,FALSE,0,2
Frederik Alves,DEF,West Ham,0,0,0,0,0,0,521,20,0,0,0,0,2021-08-23T19:00:00Z,0,9,0,0,0,0,2,0,30060,1,4,0,0,-7772,818,8590,40,TRUE,0,2
Cristian Romero,DEF,Spurs,1,0,0,0,0,0,494,17,0,0,0,0,2021-08-22T13:00:00Z,0,20,0,0,0,0,2,0,31517,1,0,0,0,1205,4428,3223,50,FALSE,0,2
Joel Matip,DEF,Liverpool,7,0,0,26,1,0.8,224,15,0,0,7.5,18.2,2021-08-21T11:30:00Z,90,5,0,0,0,0,2,0,72468,0,2,56,6,24115,31178,7063,50,TRUE,0,2
Virgil van Dijk,DEF,Liverpool,7.5,0,0,27,1,10.3,229,15,0,0,6,19,2021-08-21T11:30:00Z,90,5,0,0,0,0,2,0,1056227,0,2,31,6,59570,101318,41748,65,TRUE,0,2
Ben Wilmot,DEF,Watford,0,0,0,0,0,0,401,12,0,0,0,0,2021-08-21T16:30:00Z,0,4,0,0,0,0,2,0,51,0,2,0,0,-11,0,11,45,FALSE,0,2
Max Aarons,DEF,Norwich,-1,0,0,8,0,3.6,326,16,5,0,1.4,8.8,2021-08-21T14:00:00Z,90,12,0,0,0,0,2,0,164542,0,5,2,0,-6048,9393,15441,45,FALSE,0,2
Antonio Rüdiger,DEF,Chelsea,6,0,0,23,1,1.7,127,18,0,0,1.6,11.8,2021-08-22T15:30:00Z,90,1,0,0,0,0,2,0,561100,2,0,2,6,12037,49645,37608,55,FALSE,0,2
Jamaal Lascelles,DEF,Newcastle,0,0,0,5,0,0.3,299,11,2,0,0.2,0,2021-08-21T14:00:00Z,90,2,0,0,0,0,2,0,27224,0,2,4,1,-2616,808,3424,45,FALSE,0,2
Mads Bech Sørensen,DEF,Brentford,0,0,0,0,0,0,90,13,0,0,0,0,2021-08-21T14:00:00Z,0,7,0,0,0,0,2,0,9490,0,0,0,0,-683,386,1069,45,FALSE,0,2
Malang Sarr,DEF,Chelsea,0,0,0,0,0,0,501,18,0,0,0,0,2021-08-22T15:30:00Z,0,1,0,0,0,0,2,0,4590,2,0,0,0,-540,224,764,50,FALSE,0,2
Reece Hannam,DEF,Crystal Palace,0.5,0,0,0,0,0,540,13,0,0,0,0,2021-08-21T14:00:00Z,0,3,0,0,0,0,2,0,2509,0,0,0,0,485,605,120,40,TRUE,0,2
Nathaniel Clyne,DEF,Crystal Palace,0.5,0,0,0,0,0,493,13,0,0,0,0,2021-08-21T14:00:00Z,0,3,0,0,0,0,2,0,9126,0,0,0,0,-603,432,1035,45,TRUE,0,2
Yerry Mina,DEF,Everton,0.5,0,0,9,0,0.1,175,14,2,0,2.9,24.6,2021-08-21T14:00:00Z,90,10,0,0,0,0,2,0,47667,2,2,4,0,-4045,2259,6304,50,FALSE,1,2
Nathan Collins,DEF,Burnley,-1,0,0,0,0,0,451,15,0,0,0,0,2021-08-21T11:30:00Z,0,11,0,0,0,0,2,0,7479,0,2,0,0,-809,209,1018,45,FALSE,0,2
James Justin,DEF,Leicester,0,0,0,0,0,0,218,20,0,0,0,0,2021-08-23T19:00:00Z,0,19,0,0,0,0,2,0,2430,1,4,0,0,-599,85,684,50,FALSE,0,2
Grant Hanley,DEF,Norwich,-1,0,0,13,0,0.1,319,16,5,0,1.3,13,2021-08-21T14:00:00Z,90,12,0,0,0,0,2,0,13273,0,5,0,0,-1010,462,1472,45,FALSE,0,2
Emil Krafth,DEF,Newcastle,-0.5,0,0,0,0,0,303,11,0,0,0,0,2021-08-21T14:00:00Z,0,2,0,0,0,0,2,0,5237,0,2,0,0,-453,216,669,45,FALSE,0,2
Jarosław Jach,DEF,Crystal Palace,0.5,0,0,0,0,0,158,13,0,0,0,0,2021-08-21T14:00:00Z,0,3,0,0,0,0,2,0,3857,0,0,0,0,-476,50,526,45,TRUE,0,2
Çaglar Söyüncü,DEF,Leicester,3,0,0,14,0,0.3,217,20,4,0,1.9,18.4,2021-08-23T19:00:00Z,90,19,0,0,0,0,2,0,242236,1,4,0,0,11859,26260,14401,50,FALSE,0,2
John Stones,DEF,Man City,1.5,0,0,0,0,0,252,16,0,0,0,0,2021-08-21T14:00:00Z,0,15,0,0,0,0,2,0,776043,0,5,0,0,-58980,27680,86660,55,TRUE,0,2
Pablo Marí,DEF,Arsenal,0.5,0,0,21,0,11,8,18,2,0,5.4,38.8,2021-08-22T15:30:00Z,90,6,0,0,0,0,2,0,12789,2,0,4,0,-1056,849,1905,45,TRUE,1,2
Ethan Pinnock,DEF,Brentford,8,0,0,22,1,0.6,91,13,0,0,1.3,8.6,2021-08-21T14:00:00Z,90,7,0,0,0,0,2,0,314303,0,0,4,6,164773,185269,20496,45,FALSE,0,2
Davinson Sánchez,DEF,Spurs,7,0,2,28,1,0.1,367,17,0,0,3.6,35.4,2021-08-22T13:00:00Z,90,20,0,0,0,0,2,0,71171,1,0,0,8,10572,15840,5268,45,FALSE,0,2
Jacob Sørensen,DEF,Norwich,-1.5,0,0,0,0,0,327,16,0,0,0,0,2021-08-21T14:00:00Z,0,12,0,0,0,0,2,0,5676,0,5,0,0,-649,80,729,45,FALSE,0,2
Jamal Lewis,DEF,Newcastle,-0.5,0,0,0,0,0,311,11,0,0,0,0,2021-08-21T14:00:00Z,0,2,0,0,0,0,2,0,12024,0,2,0,0,-1390,375,1765,45,FALSE,0,2
Winston Reid,DEF,West Ham,0,0,0,0,0,0,410,20,0,0,0,0,2021-08-23T19:00:00Z,0,9,0,0,0,0,2,0,143128,1,4,0,0,-1856,8845,10701,40,TRUE,0,2
Axel Tuanzebe,DEF,Aston Villa,1,0,0,3,0,0,283,11,0,0,0,0,2021-08-21T14:00:00Z,2,14,0,0,0,0,2,0,56077,0,2,0,1,-4300,3232,7532,45,TRUE,0,2
William Saliba,DEF,Arsenal,0,0,0,0,0,0,27,18,0,0,0,0,2021-08-22T15:30:00Z,0,6,0,0,0,0,2,0,304,2,0,0,0,-77,0,77,45,TRUE,0,2
Kevin Long,DEF,Burnley,0,0,0,0,0,0,103,15,0,0,0,0,2021-08-21T11:30:00Z,0,11,0,0,0,0,2,0,10978,0,2,0,0,-1857,486,2343,40,FALSE,0,2
Matt Doherty,DEF,Spurs,1,0,0,0,0,0,360,17,0,0,0,0,2021-08-22T13:00:00Z,0,20,0,0,0,0,2,0,51940,1,0,0,0,-5606,2508,8114,50,FALSE,0,2
Yan Valery,DEF,Southampton,-0.5,0,0,0,0,0,546,19,0,0,0,0,2021-08-22T13:00:00Z,0,13,0,0,0,0,2,0,19283,1,1,0,0,7921,9318,1397,40,TRUE,0,2
Charlie Goode,DEF,Brentford,-0.5,0,0,0,0,0,87,13,0,0,0,0,2021-08-21T14:00:00Z,0,7,0,0,0,0,2,0,97274,0,0,0,0,-5097,6019,11116,40,FALSE,0,2
Marcos Alonso,DEF,Chelsea,10.5,0,0,28,1,57.7,122,18,0,0,8.5,21,2021-08-22T15:30:00Z,90,1,0,0,0,0,2,0,506094,2,0,6,6,208836,232325,23489,56,FALSE,0,2
Oleksandr Zinchenko,DEF,Man City,2,0,0,0,0,0,264,16,0,0,0,0,2021-08-21T14:00:00Z,0,15,0,0,0,0,2,0,115705,0,5,0,0,-7388,7226,14614,55,TRUE,0,2
Nathaniel Phillips,DEF,Liverpool,1,0,0,0,0,0,241,15,0,0,0,0,2021-08-21T11:30:00Z,0,5,0,0,0,0,2,0,21288,0,2,0,0,-4841,494,5335,45,TRUE,0,2
Phil Bardsley,DEF,Burnley,-1,0,0,0,0,0,99,15,0,0,0,0,2021-08-21T11:30:00Z,0,11,0,0,0,0,2,0,62737,0,2,0,0,-2001,3184,5185,40,FALSE,0,2
Cody Drameh,DEF,Leeds,1,0,0,0,0,0,562,14,0,0,0,0,2021-08-21T14:00:00Z,0,8,0,0,0,0,2,0,0,2,2,0,0,0,0,0,40,TRUE,0,2
Matthew Cash,DEF,Aston Villa,4,0,0,22,1,1.8,44,11,0,0,1.9,11.4,2021-08-21T14:00:00Z,90,14,0,0,0,0,2,0,135222,0,2,6,6,-4546,9370,13916,50,TRUE,0,2
Jarrad Branthwaite,DEF,Everton,0,0,0,0,0,0,544,14,0,0,0,0,2021-08-21T14:00:00Z,0,10,0,0,0,0,2,0,6948,2,2,0,0,1960,2341,381,40,FALSE,0,2
Joel Ward,DEF,Crystal Palace,3.5,0,0,18,1,16.8,474,13,0,0,2.9,11.6,2021-08-21T14:00:00Z,90,3,0,0,0,0,2,0,19449,0,0,1,5,623,2362,1739,45,TRUE,1,2
Vladimir Coufal,DEF,West Ham,3,1,0,28,0,18.4,418,20,1,0,5,32,2021-08-23T19:00:00Z,90,9,0,0,0,0,2,0,920647,1,4,0,5,-46368,26007,72375,50,TRUE,0,2
Ben Johnson,DEF,West Ham,0.5,0,0,0,0,0,425,20,0,0,0,0,2021-08-23T19:00:00Z,0,9,0,0,0,0,2,0,183314,1,4,0,0,-2618,10375,12993,40,TRUE,0,2
Toby Alderweireld,DEF,Spurs,0,0,0,0,0,0,355,17,0,0,0,0,2021-08-22T13:00:00Z,0,20,0,0,0,0,2,0,2612,1,0,0,0,-1148,0,1148,50,FALSE,0,2
Tino Livramento,DEF,Southampton,1,0,0,13,0,5.3,491,19,1,0,2,14,2021-08-22T13:00:00Z,90,13,0,0,0,0,2,0,152150,1,1,1,2,16753,25856,9103,40,TRUE,0,2
Charlie Taylor,DEF,Burnley,0,0,0,9,0,1.8,113,15,2,0,2.9,27.2,2021-08-21T11:30:00Z,90,11,0,0,0,0,2,0,41980,0,2,0,1,-2862,1123,3985,45,FALSE,0,2
Mason Holgate,DEF,Everton,1,0,0,0,0,0,178,14,0,0,0,0,2021-08-21T14:00:00Z,0,10,0,0,0,0,2,0,66169,2,2,0,0,2032,8078,6046,45,FALSE,0,2
Jack Stephens,DEF,Southampton,0.5,0,0,12,0,1.5,338,19,1,0,2.7,25.4,2021-08-22T13:00:00Z,90,13,0,0,0,0,2,0,8252,1,1,0,1,-472,316,788,45,TRUE,1,2
Nélson Cabral Semedo,DEF,Wolves,0.5,0,0,13,0,25.2,437,17,1,0,5.1,14.2,2021-08-22T13:00:00Z,90,17,0,0,0,0,2,0,107567,1,0,12,2,-17729,2199,19928,50,TRUE,0,2
Romain Saïss,DEF,Wolves,1.5,0,0,18,0,11.5,431,17,1,0,3.4,14.4,2021-08-22T13:00:00Z,83,17,0,0,0,0,2,0,44275,1,0,8,2,-2496,1659,4155,50,TRUE,0,2
Ben Gibson,DEF,Norwich,-1,0,0,16,0,0.2,456,16,5,0,3,27.4,2021-08-21T14:00:00Z,90,12,0,0,0,0,2,0,7357,0,5,2,0,-389,432,821,45,FALSE,0,2
Fernando Marçal,DEF,Wolves,1,0,0,19,0,22.3,432,17,1,0,4.4,19,2021-08-22T13:00:00Z,90,17,0,0,0,0,2,0,6849,1,0,3,2,-249,489,738,45,TRUE,0,2
Alex Nicolao Telles,DEF,Man Utd,0,0,0,0,0,0,279,19,0,0,0,0,2021-08-22T13:00:00Z,0,16,0,0,0,0,2,0,1321,1,1,0,0,-246,52,298,50,FALSE,0,2
Harry Maguire,DEF,Man Utd,2,0,0,5,0,1.2,273,19,1,0,2.1,12.6,2021-08-22T13:00:00Z,90,16,0,0,0,0,2,0,925801,1,1,7,1,-38065,33832,71897,55,FALSE,1,2
